LINK_ID,sped,baseline_median_speed,baseline_quality,traffic_weight,longitude,latitude,traffic_reference_dt,traffic_reference_time
4050200400,15,16.0,sufficient,0.0625,126.52867449926435,33.514562338150384,2026091523,2026-09-15 23:00
4050600700,16,22.0,sufficient,0.2727272727272727,126.67177375972648,33.539942207665675,2026091523,2026-09-15 23:00
4060143102,17,21.0,sufficient,0.19047619047619047,126.55739548347692,33.24752972228221,2026091523,2026-09-15 23:00
4060143101,23,25.0,sufficient,0.07999999999999996,126.55665183301647,33.247523287242565,2026091523,2026-09-15 23:00
4050317300,9,9.5,sufficient,0.052631578947368474,126.52880295945111,33.51170629243405,2026091523,2026-09-15 23:00
4050181701,17,18.0,sufficient,0.05555555555555558,126.51254689334183,33.511923076621905,2026091523,2026-09-15 23:00
4060043002,29,29.5,sufficient,0.016949152542372836,126.56843264744366,33.244955318898484,2026091523,2026-09-15 23:00
4050205202,23,24.0,sufficient,0.04166666666666663,126.52019278866408,33.51570116462026,2026091523,2026-09-15 23:00
4060273800,10,10.5,sufficient,0.04761904761904767,126.91807745278363,33.43625340117754,2026091523,2026-09-15 23:00
4050601100,2,12.5,sufficient,0.84,126.6730351531848,33.54143870227219,2026091523,2026-09-15 23:00
4050204700,15,19.0,sufficient,0.21052631578947367,126.52366764473656,33.51562714081172,2026091523,2026-09-15 23:00
4060274200,9,16.5,sufficient,0.4545454545454546,126.91953995171984,33.43839091010833,2026091523,2026-09-15 23:00
4060143000,37,41.5,sufficient,0.10843373493975905,126.55762454687914,33.24674083246717,2026091523,2026-09-15 23:00
4050317200,15,16.0,sufficient,0.0625,126.52892642016944,33.51173805928544,2026091523,2026-09-15 23:00
4060078400,31,33.5,sufficient,0.07462686567164178,126.56745619384571,33.24494041809295,2026091523,2026-09-15 23:00
4050205102,22,26.5,sufficient,0.16981132075471694,126.52105795785664,33.5156803849645,2026091523,2026-09-15 23:00
4050205101,15,27.5,sufficient,0.4545454545454546,126.51996790442684,33.515570090803315,2026091523,2026-09-15 23:00
4060042401,19,36.0,sufficient,0.4722222222222222,126.5678728686146,33.24519879349303,2026091523,2026-09-15 23:00
4060085500,31,32.0,sufficient,0.03125,126.57136411536884,33.25253828196458,2026091523,2026-09-15 23:00
4050342900,7,39.0,sufficient,0.8205128205128205,126.5289486490988,33.51325065859653,2026091523,2026-09-15 23:00
4060078300,30,30.5,sufficient,0.016393442622950838,126.56748708825688,33.24505481782984,2026091523,2026-09-15 23:00
4050142702,22,30.5,sufficient,0.2786885245901639,126.45739903029312,33.49781999563563,2026091523,2026-09-15 23:00
4060084900,31,32.0,sufficient,0.03125,126.57085275283356,33.25230879630113,2026091523,2026-09-15 23:00
4060303700,19,36.5,sufficient,0.4794520547945206,126.3100025868432,33.235926008324775,2026091523,2026-09-15 23:00
4060085300,18,22.5,sufficient,0.19999999999999996,126.57169366606122,33.25218128211496,2026091523,2026-09-15 23:00
4060084800,4,29.5,sufficient,0.864406779661017,126.57073133772111,33.25230469882297,2026091523,2026-09-15 23:00
4050605100,3,15.5,sufficient,0.8064516129032258,126.66756801349676,33.54271926670861,2026091523,2026-09-15 23:00
4050379100,32,33.5,sufficient,0.04477611940298509,126.18096352607728,33.34602663324589,2026091523,2026-09-15 23:00
4060042100,10,14.0,sufficient,0.2857142857142857,126.56609396364622,33.24703170629188,2026091523,2026-09-15 23:00
4050339900,15,17.5,sufficient,0.1428571428571429,126.5268947031434,33.51141263221151,2026091523,2026-09-15 23:00
4060227500,28,32.0,sufficient,0.125,126.56831461577296,33.24627732788702,2026091523,2026-09-15 23:00
4050203800,9,10.0,sufficient,0.09999999999999998,126.51872852326396,33.51554645903499,2026091523,2026-09-15 23:00
4050180702,4,11.0,sufficient,0.6363636363636364,126.52543099963044,33.51225682615634,2026091523,2026-09-15 23:00
4050180701,13,19.5,sufficient,0.33333333333333337,126.52578135618296,33.51075920910655,2026091523,2026-09-15 23:00
4060042000,10,16.5,sufficient,0.3939393939393939,126.5659710818665,33.24699879974002,2026091523,2026-09-15 23:00
4060227400,8,9.5,sufficient,0.1578947368421053,126.5684198419904,33.24634775394167,2026091523,2026-09-15 23:00
4060085100,25,29.0,sufficient,0.13793103448275867,126.57107712426058,33.25216482796257,2026091523,2026-09-15 23:00
4050604500,16,21.5,sufficient,0.2558139534883721,126.6712975221789,33.54269671187193,2026091523,2026-09-15 23:00
4060511200,7,28.0,sufficient,0.75,126.918245060224,33.438899309096115,2026091523,2026-09-15 23:00
4050141900,44,45.0,sufficient,0.022222222222222254,126.45542224425148,33.49634177987983,2026091523,2026-09-15 23:00
4050334900,17,46.0,sufficient,0.6304347826086957,126.50814768604693,33.5125571974602,2026091523,2026-09-15 23:00
4060227300,30,31.0,sufficient,0.032258064516129004,126.56888587931786,33.24532919146517,2026091523,2026-09-15 23:00
4060511100,8,12.5,sufficient,0.36,126.91825713034116,33.43878183787103,2026091523,2026-09-15 23:00
4060084500,14,17.5,sufficient,0.19999999999999996,126.57100513743326,33.253021994318765,2026091523,2026-09-15 23:00
4050598100,6,25.5,sufficient,0.7647058823529411,126.66947388435796,33.53925119313329,2026091523,2026-09-15 23:00
4050492700,26,27.5,sufficient,0.054545454545454564,126.3077966748328,33.447444927678475,2026091523,2026-09-15 23:00
4050554500,34,35.0,sufficient,0.02857142857142858,126.80929906077036,33.494157111713776,2026091523,2026-09-15 23:00
4060077302,18,19.0,sufficient,0.052631578947368474,126.56041775514424,33.247135014459474,2026091523,2026-09-15 23:00
