link_id,prcn_dt,tfvl,sped,ocpy_rate,trvl_hh,snapshot_stat_dt,snapshot_saved_at
4060388100,20260915232500,0,54,0,16,2026091523,2026-09-15 23:29:26
4050518700,20260915232500,0,59,0,10,2026091523,2026-09-15 23:29:26
4060516200,20260915232500,0,44,0,36,2026091523,2026-09-15 23:29:26
4050546500,20260915232500,0,44,0,195,2026091523,2026-09-15 23:29:26
4060538601,20260915232500,0,37,0,46,2026091523,2026-09-15 23:29:26
4050362900,20260915232500,0,39,0,34,2026091523,2026-09-15 23:29:26
4050471300,20260915232500,0,77,0,10,2026091523,2026-09-15 23:29:26
4050574300,20260915232500,0,29,0,16,2026091523,2026-09-15 23:29:26
4050058002,20260915232500,0,60,0,41,2026091523,2026-09-15 23:29:26
4050058001,20260915232500,0,26,0,58,2026091523,2026-09-15 23:29:26
4060491200,20260915232500,0,30,0,11,2026091523,2026-09-15 23:29:26
4060485800,20260915232500,0,45,0,69,2026091523,2026-09-15 23:29:26
4060510900,20260915232500,0,43,0,36,2026091523,2026-09-15 23:29:26
4060022407,20260915232500,0,51,0,4,2026091523,2026-09-15 23:29:26
4060022406,20260915232500,0,44,0,13,2026091523,2026-09-15 23:29:26
4060022405,20260915232500,0,51,0,54,2026091523,2026-09-15 23:29:26
4060022404,20260915232500,0,51,0,67,2026091523,2026-09-15 23:29:26
4050389500,20260915232500,0,57,0,6,2026091523,2026-09-15 23:29:26
4050311600,20260915232500,0,32,0,8,2026091523,2026-09-15 23:29:26
4060020221,20260915232500,0,28,0,83,2026091523,2026-09-15 23:29:26
4050517600,20260915232500,5,61,0,120,2026091523,2026-09-15 23:29:26
4060412100,20260915232500,0,60,0,49,2026091523,2026-09-15 23:29:26
4060515100,20260915232500,0,27,0,27,2026091523,2026-09-15 23:29:26
4060434500,20260915232500,0,48,0,135,2026091523,2026-09-15 23:29:26
4050470200,20260915232500,0,43,0,57,2026091523,2026-09-15 23:29:26
4050464800,20260915232500,0,70,0,22,2026091523,2026-09-15 23:29:26
4060353900,20260915232500,0,50,0,51,2026091523,2026-09-15 23:29:26
4060456900,20260915232500,0,55,0,14,2026091523,2026-09-15 23:29:26
4050595600,20260915232500,0,58,0,8,2026091523,2026-09-15 23:29:26
4060484700,20260915232500,0,27,0,53,2026091523,2026-09-15 23:29:26
4050366000,20260915232500,0,64,0,14,2026091523,2026-09-15 23:29:26
4060020211,20260915232500,0,58,0,35,2026091523,2026-09-15 23:29:26
4050388400,20260915232500,0,41,0,31,2026091523,2026-09-15 23:29:26
4050310500,20260915232500,0,33,0,25,2026091523,2026-09-15 23:29:26
4050413500,20260915232500,0,58,0,1,2026091523,2026-09-15 23:29:26
4050619501,20260915232500,0,39,0,33,2026091523,2026-09-15 23:29:26
4060411000,20260915232500,0,71,0,32,2026091523,2026-09-15 23:29:26
4060514000,20260915232500,0,34,0,38,2026091523,2026-09-15 23:29:26
4060508600,20260915232500,0,52,0,106,2026091523,2026-09-15 23:29:26
4060299900,20260915232500,0,50,0,75,2026091523,2026-09-15 23:29:26
4060536401,20260915232500,0,58,0,2,2026091523,2026-09-15 23:29:26
4050572100,20260915232500,0,45,0,72,2026091523,2026-09-15 23:29:26
4050463700,20260915232500,0,49,0,55,2026091523,2026-09-15 23:29:26
4060352800,20260915232500,0,34,0,150,2026091523,2026-09-15 23:29:26
4060461200,20260915232500,0,56,0,2,2026091523,2026-09-15 23:29:26
4050594500,20260915232500,0,46,0,50,2026091523,2026-09-15 23:29:26
4060483600,20260915232500,0,27,0,32,2026091523,2026-09-15 23:29:26
4060014804,20260915232500,0,25,0,15,2026091523,2026-09-15 23:29:26
4060014803,20260915232500,0,30,0,24,2026091523,2026-09-15 23:29:26
4060014801,20260915232500,0,30,0,21,2026091523,2026-09-15 23:29:26
4050181302,20260915232500,0,15,0,30,2026091523,2026-09-15 23:29:26
4060441600,20260915232500,0,38,0,27,2026091523,2026-09-15 23:29:26
4050500100,20260915232500,0,37,0,40,2026091523,2026-09-15 23:29:26
4050048801,20260915232500,0,30,0,12,2026091523,2026-09-15 23:29:26
4060424000,20260915232500,0,45,0,174,2026091523,2026-09-15 23:29:26
4060446400,20260915232500,0,52,0,8,2026091523,2026-09-15 23:29:26
4050241700,20260915232500,0,37,0,9,2026091523,2026-09-15 23:29:26
4060017910,20260915232500,0,45,0,34,2026091523,2026-09-15 23:29:26
4050508700,20260915232500,0,37,0,5,2026091523,2026-09-15 23:29:26
4060338300,20260915232500,0,35,0,22,2026091523,2026-09-15 23:29:26
4050509100,20260915232500,0,37,0,3,2026091523,2026-09-15 23:29:26
4060464200,20260915232500,0,51,0,57,2026091523,2026-09-15 23:29:26
4060472400,20260915232500,0,44,0,88,2026091523,2026-09-15 23:29:26
4060470200,20260915232500,0,41,0,1,2026091523,2026-09-15 23:29:26
4060469000,20260915232500,0,41,0,16,2026091523,2026-09-15 23:29:26
4060538901,20260915232500,0,45,0,9,2026091523,2026-09-15 23:29:26
4050250200,20260915232500,0,34,0,85,2026091523,2026-09-15 23:29:26
4060470800,20260915232500,0,41,0,43,2026091523,2026-09-15 23:29:26
4060343100,20260915232500,0,33,0,12,2026091523,2026-09-15 23:29:26
4060313100,20260915232500,0,38,0,13,2026091523,2026-09-15 23:29:26
4060334200,20260915232500,0,35,0,61,2026091523,2026-09-15 23:29:26
4060539101,20260915232500,0,45,0,78,2026091523,2026-09-15 23:29:26
4050360100,20260915232500,0,45,0,52,2026091523,2026-09-15 23:29:26
4060352200,20260915232500,0,43,0,62,2026091523,2026-09-15 23:29:26
4060443800,20260915232500,0,43,0,48,2026091523,2026-09-15 23:29:26
4060489500,20260915232500,0,55,0,259,2026091523,2026-09-15 23:29:26
4060381000,20260915232500,0,45,0,29,2026091523,2026-09-15 23:29:26
4060444200,20260915232500,0,50,0,2,2026091523,2026-09-15 23:29:26
4060357500,20260915232500,0,31,0,14,2026091523,2026-09-15 23:29:26
4050006742,20260915232500,0,36,0,1,2026091523,2026-09-15 23:29:26
4050006740,20260915232500,0,36,0,7,2026091523,2026-09-15 23:29:26
4050006734,20260915232500,0,40,0,95,2026091523,2026-09-15 23:29:26
4050006733,20260915232500,0,27,0,54,2026091523,2026-09-15 23:29:26
4050006731,20260915232500,0,40,0,78,2026091523,2026-09-15 23:29:26
4060017909,20260915232500,0,37,0,18,2026091523,2026-09-15 23:29:26
4060234800,20260915232500,0,41,0,53,2026091523,2026-09-15 23:29:26
4050435600,20260915232500,0,44,0,9,2026091523,2026-09-15 23:29:26
4050425800,20260915232500,0,44,0,142,2026091523,2026-09-15 23:29:26
4060386200,20260915232500,0,45,0,28,2026091523,2026-09-15 23:29:26
4060380900,20260915232500,0,40,0,4,2026091523,2026-09-15 23:29:26
4060011807,20260915232500,0,27,0,16,2026091523,2026-09-15 23:29:26
4060372600,20260915232500,0,45,0,34,2026091523,2026-09-15 23:29:26
4050414800,20260915232500,0,49,0,155,2026091523,2026-09-15 23:29:26
4060441800,20260915232500,0,50,0,24,2026091523,2026-09-15 23:29:26
4060446000,20260915232500,0,50,0,23,2026091523,2026-09-15 23:29:26
4060380100,20260915232500,0,40,0,4,2026091523,2026-09-15 23:29:26
4060444400,20260915232500,0,50,0,17,2026091523,2026-09-15 23:29:26
4060381800,20260915232500,0,51,0,44,2026091523,2026-09-15 23:29:26
4060096001,20260915232500,0,41,0,12,2026091523,2026-09-15 23:29:26
4060440600,20260915232500,0,50,0,37,2026091523,2026-09-15 23:29:26
4060356600,20260915232500,0,43,0,40,2026091523,2026-09-15 23:29:26
4060360400,20260915232500,0,31,0,17,2026091523,2026-09-15 23:29:26
4060426900,20260915232500,0,46,0,10,2026091523,2026-09-15 23:29:26
4060482500,20260915232500,0,34,0,38,2026091523,2026-09-15 23:29:26
4060499300,20260915232500,0,49,0,234,2026091523,2026-09-15 23:29:26
4060430700,20260915232500,0,28,0,11,2026091523,2026-09-15 23:29:26
4060321000,20260915232500,0,43,0,40,2026091523,2026-09-15 23:29:26
4060427900,20260915232500,0,48,0,25,2026091523,2026-09-15 23:29:26
4060425700,20260915232500,0,46,0,31,2026091523,2026-09-15 23:29:26
4060316000,20260915232500,0,43,0,18,2026091523,2026-09-15 23:29:26
4060488900,20260915232500,0,36,0,42,2026091523,2026-09-15 23:29:26
4060171000,20260915232500,0,27,0,30,2026091523,2026-09-15 23:29:26
4050366400,20260915232500,0,28,0,31,2026091523,2026-09-15 23:29:26
4060430500,20260915232500,0,48,0,2,2026091523,2026-09-15 23:29:26
4050393700,20260915232500,0,9,0,12,2026091523,2026-09-15 23:29:26
4060429900,20260915232500,0,36,0,11,2026091523,2026-09-15 23:29:26
4060483300,20260915232500,0,34,0,13,2026091523,2026-09-15 23:29:26
4060481700,20260915232500,0,34,0,13,2026091523,2026-09-15 23:29:26
4050552800,20260915232500,0,40,0,13,2026091523,2026-09-15 23:29:26
4060425400,20260915232500,0,27,0,37,2026091523,2026-09-15 23:29:26
4060431300,20260915232500,0,48,0,2,2026091523,2026-09-15 23:29:26
4060431900,20260915232500,0,48,0,59,2026091523,2026-09-15 23:29:26
4060483000,20260915232500,0,53,0,97,2026091523,2026-09-15 23:29:26
4060486900,20260915232500,0,35,0,41,2026091523,2026-09-15 23:29:26
4060400700,20260915232500,0,49,0,44,2026091523,2026-09-15 23:29:26
4060395800,20260915232500,0,52,0,11,2026091523,2026-09-15 23:29:26
4060425100,20260915232500,0,35,0,10,2026091523,2026-09-15 23:29:26
4050546400,20260915232500,0,44,0,195,2026091523,2026-09-15 23:29:26
4060426800,20260915232500,0,47,0,9,2026091523,2026-09-15 23:29:26
4060430000,20260915232500,0,36,0,11,2026091523,2026-09-15 23:29:26
4060423500,20260915232500,0,35,0,10,2026091523,2026-09-15 23:29:26
4050193801,20260915232500,0,26,0,39,2026091523,2026-09-15 23:29:26
4060430600,20260915232500,0,49,0,2,2026091523,2026-09-15 23:29:26
4060397900,20260915232500,0,41,0,38,2026091523,2026-09-15 23:29:26
4060426100,20260915232500,0,27,0,25,2026091523,2026-09-15 23:29:26
4060395700,20260915232500,0,41,0,10,2026091523,2026-09-15 23:29:26
4060427800,20260915232500,0,49,0,24,2026091523,2026-09-15 23:29:26
4060425600,20260915232500,0,47,0,30,2026091523,2026-09-15 23:29:26
4060422900,20260915232500,0,35,0,4,2026091523,2026-09-15 23:29:26
4060439700,20260915232500,0,48,0,125,2026091523,2026-09-15 23:29:26
4060386900,20260915232500,0,52,0,36,2026091523,2026-09-15 23:29:26
4060169902,20260915232500,0,27,0,15,2026091523,2026-09-15 23:29:26
4060169901,20260915232500,0,27,0,10,2026091523,2026-09-15 23:29:26
4060432000,20260915232500,0,49,0,58,2026091523,2026-09-15 23:29:26
4060425500,20260915232500,0,28,0,35,2026091523,2026-09-15 23:29:26
4050377800,20260915232500,0,51,0,32,2026091523,2026-09-15 23:29:26
4060422100,20260915232500,0,35,0,8,2026091523,2026-09-15 23:29:26
4050376000,20260915232500,0,51,0,24,2026091523,2026-09-15 23:29:26
4060431400,20260915232500,0,49,0,2,2026091523,2026-09-15 23:29:26
4060400300,20260915232500,0,50,0,64,2026091523,2026-09-15 23:29:26
4050376600,20260915232500,0,51,0,61,2026091523,2026-09-15 23:29:26
4060389300,20260915232500,0,52,0,92,2026091523,2026-09-15 23:29:26
4060440000,20260915232500,0,45,0,42,2026091523,2026-09-15 23:29:26
4050544400,20260915232500,0,44,0,5,2026091523,2026-09-15 23:29:26
4060397500,20260915232500,0,41,0,1,2026091523,2026-09-15 23:29:26
4060439400,20260915232500,0,45,0,3,2026091523,2026-09-15 23:29:26
4060430800,20260915232500,0,27,0,12,2026091523,2026-09-15 23:29:26
4060346800,20260915232500,0,30,0,24,2026091523,2026-09-15 23:29:26
4060346700,20260915232500,0,32,0,68,2026091523,2026-09-15 23:29:26
4060486100,20260915232500,0,43,0,150,2026091523,2026-09-15 23:29:26
4060017908,20260915232500,0,42,0,19,2026091523,2026-09-15 23:29:26
4060341500,20260915232500,0,32,0,19,2026091523,2026-09-15 23:29:26
4060010606,20260915232500,0,30,0,24,2026091523,2026-09-15 23:29:26
4060010605,20260915232500,0,30,0,5,2026091523,2026-09-15 23:29:26
4050561400,20260915232500,0,42,0,161,2026091523,2026-09-15 23:29:26
4060476000,20260915232500,0,52,0,3,2026091523,2026-09-15 23:29:26
4060343500,20260915232500,0,32,0,25,2026091523,2026-09-15 23:29:26
4060383900,20260915232500,0,34,0,19,2026091523,2026-09-15 23:29:26
4050048802,20260915232500,0,27,0,19,2026091523,2026-09-15 23:29:26
4060010314,20260915232500,0,41,0,68,2026091523,2026-09-15 23:29:26
4060220100,20260915232500,0,41,0,4,2026091523,2026-09-15 23:29:26
4050241600,20260915232500,0,41,0,8,2026091523,2026-09-15 23:29:26
4050006725,20260915232500,0,9,0,52,2026091523,2026-09-15 23:29:26
4060389000,20260915232500,0,45,0,15,2026091523,2026-09-15 23:29:26
4060250900,20260915232500,0,44,0,113,2026091523,2026-09-15 23:29:26
4050534400,20260915232500,0,45,0,318,2026091523,2026-09-15 23:29:26
4050369400,20260915232500,0,45,0,22,2026091523,2026-09-15 23:29:26
4050367200,20260915232500,0,45,0,37,2026091523,2026-09-15 23:29:26
4060010417,20260915232500,0,48,0,12,2026091523,2026-09-15 23:29:26
4060010415,20260915232500,0,48,0,59,2026091523,2026-09-15 23:29:26
4060389100,20260915232500,0,43,0,16,2026091523,2026-09-15 23:29:26
4060220000,20260915232500,0,48,0,3,2026091523,2026-09-15 23:29:26
4060360300,20260915232500,0,30,0,18,2026091523,2026-09-15 23:29:26
4060357400,20260915232500,0,31,0,14,2026091523,2026-09-15 23:29:26
4050367400,20260915232500,0,52,0,4,2026091523,2026-09-15 23:29:26
4050371200,20260915232500,0,52,0,6,2026091523,2026-09-15 23:29:26
4060375200,20260915232500,0,30,0,7,2026091523,2026-09-15 23:29:26
4060364900,20260915232500,0,30,0,38,2026091523,2026-09-15 23:29:26
4050367800,20260915232500,0,52,0,49,2026091523,2026-09-15 23:29:26
4050360000,20260915232500,0,42,0,55,2026091523,2026-09-15 23:29:26
4060170400,20260915232500,0,27,0,37,2026091523,2026-09-15 23:29:26
4050371600,20260915232500,0,46,0,45,2026091523,2026-09-15 23:29:26
4060365000,20260915232500,0,30,0,37,2026091523,2026-09-15 23:29:26
4060375300,20260915232500,0,30,0,7,2026091523,2026-09-15 23:29:26
4060517500,20260915232500,0,24,0,30,2026091523,2026-09-15 23:29:26
4060250800,20260915232500,0,45,0,110,2026091523,2026-09-15 23:29:26
4060409100,20260915232500,0,44,0,225,2026091523,2026-09-15 23:29:26
4050615501,20260915232500,0,41,0,93,2026091523,2026-09-15 23:29:26
4060376900,20260915232500,0,36,0,41,2026091523,2026-09-15 23:29:26
4050252900,20260915232500,0,41,0,35,2026091523,2026-09-15 23:29:26
4050401800,20260915232500,0,40,0,44,2026091523,2026-09-15 23:29:26
4060346900,20260915232500,0,45,0,16,2026091523,2026-09-15 23:29:26
4060382900,20260915232500,0,45,0,26,2026091523,2026-09-15 23:29:26
4050438600,20260915232500,0,54,0,53,2026091523,2026-09-15 23:29:26
4060326300,20260915232500,0,37,0,36,2026091523,2026-09-15 23:29:26
4060330500,20260915232500,0,37,0,48,2026091523,2026-09-15 23:29:26
4060357100,20260915232500,0,45,0,80,2026091523,2026-09-15 23:29:26
4060357000,20260915232500,0,46,0,78,2026091523,2026-09-15 23:29:26
4060356500,20260915232500,0,45,0,6,2026091523,2026-09-15 23:29:26
4060169802,20260915232500,0,26,0,11,2026091523,2026-09-15 23:29:26
4060169801,20260915232500,0,25,0,16,2026091523,2026-09-15 23:29:26
4060382800,20260915232500,0,45,0,26,2026091523,2026-09-15 23:29:26
4060516100,20260915232500,0,45,0,34,2026091523,2026-09-15 23:29:26
4060425000,20260915232500,0,38,0,8,2026091523,2026-09-15 23:29:26
4060423400,20260915232500,0,38,0,9,2026091523,2026-09-15 23:29:26
4060422800,20260915232500,0,38,0,3,2026091523,2026-09-15 23:29:26
4060422000,20260915232500,0,38,0,7,2026091523,2026-09-15 23:29:26
4060171100,20260915232500,0,25,0,32,2026091523,2026-09-15 23:29:26
4050407400,20260915232500,0,48,0,150,2026091523,2026-09-15 23:29:26
4050407500,20260915232500,0,44,0,163,2026091523,2026-09-15 23:29:26
4050401900,20260915232500,0,41,0,42,2026091523,2026-09-15 23:29:26
4060436600,20260915232500,0,49,0,17,2026091523,2026-09-15 23:29:26
4060435800,20260915232500,0,49,0,9,2026091523,2026-09-15 23:29:26
4060435600,20260915232500,0,49,0,1,2026091523,2026-09-15 23:29:26
4060433400,20260915232500,0,49,0,11,2026091523,2026-09-15 23:29:26
4060435500,20260915232500,0,46,0,1,2026091523,2026-09-15 23:29:26
4060433300,20260915232500,0,46,0,12,2026091523,2026-09-15 23:29:26
4060436500,20260915232500,0,46,0,18,2026091523,2026-09-15 23:29:26
4060426000,20260915232500,0,27,0,26,2026091523,2026-09-15 23:29:26
4060435700,20260915232500,0,46,0,10,2026091523,2026-09-15 23:29:26
4050438700,20260915232500,0,50,0,57,2026091523,2026-09-15 23:29:26
4060356400,20260915232500,0,44,0,6,2026091523,2026-09-15 23:29:26
4060326400,20260915232500,0,45,0,29,2026091523,2026-09-15 23:29:26
4060330600,20260915232500,0,45,0,40,2026091523,2026-09-15 23:29:26
4050006826,20260915232500,0,7,0,61,2026091523,2026-09-15 23:29:26
4060431800,20260915232500,0,30,0,23,2026091523,2026-09-15 23:29:26
4060429400,20260915232500,0,30,0,12,2026091523,2026-09-15 23:29:26
4050500000,20260915232500,0,45,0,32,2026091523,2026-09-15 23:29:26
4050508600,20260915232500,0,45,0,4,2026091523,2026-09-15 23:29:26
4050509000,20260915232500,0,45,0,2,2026091523,2026-09-15 23:29:26
4060538101,20260915232500,0,45,0,51,2026091523,2026-09-15 23:29:26
4050478700,20260915232500,0,10,0,1327,2026091523,2026-09-15 23:29:26
4060377200,20260915232500,0,45,0,22,2026091523,2026-09-15 23:29:26
4060370300,20260915232500,0,45,0,27,2026091523,2026-09-15 23:29:26
4060170600,20260915232500,0,25,0,33,2026091523,2026-09-15 23:29:26
4050478600,20260915232500,0,10,0,1332,2026091523,2026-09-15 23:29:26
4060431700,20260915232500,0,27,0,24,2026091523,2026-09-15 23:29:26
4060429300,20260915232500,0,27,0,13,2026091523,2026-09-15 23:29:26
4060370400,20260915232500,0,45,0,27,2026091523,2026-09-15 23:29:26
4060377300,20260915232500,0,45,0,22,2026091523,2026-09-15 23:29:26
4060061000,20260915232500,3,40,0,2,2026091523,2026-09-15 23:29:26
4050480900,20260915232500,0,55,0,4,2026091523,2026-09-15 23:29:26
4050407100,20260915232500,0,83,0,29,2026091523,2026-09-15 23:29:26
4060140404,20260915232500,0,35,0,67,2026091523,2026-09-15 23:29:26
4050429500,20260915232500,0,72,0,7,2026091523,2026-09-15 23:29:26
4060140403,20260915232500,0,40,0,77,2026091523,2026-09-15 23:29:26
4060318600,20260915232500,0,64,0,8,2026091523,2026-09-15 23:29:26
4060140402,20260915232500,0,26,0,69,2026091523,2026-09-15 23:29:26
4060140401,20260915232500,0,29,0,21,2026091523,2026-09-15 23:29:26
4050245900,20260915232500,0,38,0,21,2026091523,2026-09-15 23:29:26
4050457300,20260915232500,0,74,0,10,2026091523,2026-09-15 23:29:26
4060346400,20260915232500,0,40,0,13,2026091523,2026-09-15 23:29:26
4060449400,20260915232500,0,39,0,50,2026091523,2026-09-15 23:29:26
4050376700,20260915232500,0,51,0,61,2026091523,2026-09-15 23:29:26
4050485100,20260915232500,0,25,0,51,2026091523,2026-09-15 23:29:26
4060271200,20260915232500,0,35,0,10,2026091523,2026-09-15 23:29:26
4050588100,20260915232500,0,47,0,48,2026091523,2026-09-15 23:29:26
4050479700,20260915232500,0,77,0,1,2026091523,2026-09-15 23:29:26
4060477200,20260915232500,0,62,0,32,2026091523,2026-09-15 23:29:26
4050613200,20260915232500,8,30,0,186,2026091523,2026-09-15 23:29:26
4050607800,20260915232500,0,61,0,22,2026091523,2026-09-15 23:29:26
4060502300,20260915232500,0,57,0,2,2026091523,2026-09-15 23:29:26
4050532600,20260915232500,0,61,0,9,2026091523,2026-09-15 23:29:26
4060499600,20260915232500,0,54,0,26,2026091523,2026-09-15 23:29:26
4050406000,20260915232500,0,45,0,91,2026091523,2026-09-15 23:29:26
4050428400,20260915232500,0,55,0,20,2026091523,2026-09-15 23:29:26
4060317500,20260915232500,1,34,0,195,2026091523,2026-09-15 23:29:26
4050484000,20260915232500,0,72,0,1,2026091523,2026-09-15 23:29:26
4050587000,20260915232500,0,41,0,10,2026091523,2026-09-15 23:29:26
4050400700,20260915232500,0,38,0,21,2026091523,2026-09-15 23:29:26
4060501200,20260915232500,0,65,0,4,2026091523,2026-09-15 23:29:26
4050015205,20260915232500,0,44,0,12,2026091523,2026-09-15 23:29:26
4060395500,20260915232500,0,28,0,59,2026091523,2026-09-15 23:29:26
4050015204,20260915232500,0,44,0,17,2026091523,2026-09-15 23:29:26
4050531500,20260915232500,0,71,0,14,2026091523,2026-09-15 23:29:26
4050043002,20260915232500,0,23,0,23,2026091523,2026-09-15 23:29:26
4050043001,20260915232500,0,16,0,78,2026091523,2026-09-15 23:29:26
4050581700,20260915232500,0,31,0,49,2026091523,2026-09-15 23:29:26
4050168402,20260915232500,0,51,0,16,2026091523,2026-09-15 23:29:26
4050168401,20260915232500,0,52,0,27,2026091523,2026-09-15 23:29:26
4060057502,20260915232500,0,42,0,3,2026091523,2026-09-15 23:29:26
4060057501,20260915232500,0,42,0,11,2026091523,2026-09-15 23:29:26
4060419400,20260915232500,0,57,0,10,2026091523,2026-09-15 23:29:26
4050455100,20260915232500,0,54,0,2,2026091523,2026-09-15 23:29:26
4050558100,20260915232500,0,51,0,164,2026091523,2026-09-15 23:29:26
4060338800,20260915232500,0,55,0,20,2026091523,2026-09-15 23:29:26
4050374500,20260915232500,0,53,0,110,2026091523,2026-09-15 23:29:26
4050477500,20260915232500,0,52,0,106,2026091523,2026-09-15 23:29:26
4060372000,20260915232500,0,80,0,0,2026091523,2026-09-15 23:29:26
4050611000,20260915232500,0,58,0,26,2026091523,2026-09-15 23:29:26
4060500100,20260915232500,0,54,0,194,2026091523,2026-09-15 23:29:26
4050499900,20260915232500,0,67,0,12,2026091523,2026-09-15 23:29:26
4060394400,20260915232500,0,44,0,70,2026091523,2026-09-15 23:29:26
4060497400,20260915232500,0,51,0,4,2026091523,2026-09-15 23:29:26
4060441900,20260915232500,0,55,0,127,2026091523,2026-09-15 23:29:26
4050195102,20260915232500,0,14,0,75,2026091523,2026-09-15 23:29:26
4050195101,20260915232500,0,30,0,13,2026091523,2026-09-15 23:29:26
4060418300,20260915232500,0,37,0,5,2026091523,2026-09-15 23:29:26
4060309900,20260915232500,0,48,0,33,2026091523,2026-09-15 23:29:26
4050557000,20260915232500,0,28,0,41,2026091523,2026-09-15 23:29:26
4060446100,20260915232500,0,45,0,25,2026091523,2026-09-15 23:29:26
4050373400,20260915232500,0,44,0,40,2026091523,2026-09-15 23:29:26
4050420900,20260915232500,0,45,0,42,2026091523,2026-09-15 23:29:26
4060393300,20260915232500,0,27,0,35,2026091523,2026-09-15 23:29:26
4060521400,20260915232500,0,12,0,60,2026091523,2026-09-15 23:29:26
4050007602,20260915232500,0,38,0,150,2026091523,2026-09-15 23:29:26
4050007601,20260915232500,0,36,0,90,2026091523,2026-09-15 23:29:26
4050005424,20260915232500,0,20,0,38,2026091523,2026-09-15 23:29:26
4050005423,20260915232500,0,46,0,31,2026091523,2026-09-15 23:29:26
4050005422,20260915232500,0,43,0,93,2026091523,2026-09-15 23:29:26
4050419700,20260915232500,0,80,0,28,2026091523,2026-09-15 23:29:26
4050528100,20260915232500,0,61,0,29,2026091523,2026-09-15 23:29:26
4060417200,20260915232500,0,49,0,14,2026091523,2026-09-15 23:29:26
4060445000,20260915232500,0,53,0,101,2026091523,2026-09-15 23:29:26
4060439600,20260915232500,0,46,0,52,2026091523,2026-09-15 23:29:26
4050475300,20260915232500,0,60,0,65,2026091523,2026-09-15 23:29:26
4050469900,20260915232500,0,49,0,24,2026091523,2026-09-15 23:29:26
4050500400,20260915232500,0,63,0,72,2026091523,2026-09-15 23:29:26
4060467400,20260915232500,0,41,0,19,2026091523,2026-09-15 23:29:26
4060392200,20260915232500,0,25,0,5,2026091523,2026-09-15 23:29:26
4060495200,20260915232500,0,65,0,89,2026091523,2026-09-15 23:29:26
4060386800,20260915232500,0,53,0,35,2026091523,2026-09-15 23:29:26
4060520300,20260915232500,0,51,0,4,2026091523,2026-09-15 23:29:26
4060411900,20260915232500,0,69,0,63,2026091523,2026-09-15 23:29:26
4060514900,20260915232500,0,26,0,13,2026091523,2026-09-15 23:29:26
4060004002,20260915232500,0,55,0,5,2026091523,2026-09-15 23:29:26
4060004001,20260915232500,0,54,0,2,2026091523,2026-09-15 23:29:26
4050028902,20260915232500,0,22,0,22,2026091523,2026-09-15 23:29:26
4050028901,20260915232500,0,22,0,11,2026091523,2026-09-15 23:29:26
4050424000,20260915232500,0,46,0,28,2026091523,2026-09-15 23:29:26
4050418600,20260915232500,0,48,0,75,2026091523,2026-09-15 23:29:26
4060416100,20260915232500,0,59,0,41,2026091523,2026-09-15 23:29:26
4060519100,20260915232500,0,27,0,33,2026091523,2026-09-15 23:29:26
4050549400,20260915232500,0,51,0,49,2026091523,2026-09-15 23:29:26
4060335500,20260915232500,0,52,0,12,2026091523,2026-09-15 23:29:26
4060438500,20260915232500,0,55,0,120,2026091523,2026-09-15 23:29:26
4060357900,20260915232500,0,41,0,42,2026091523,2026-09-15 23:29:26
4060466300,20260915232500,0,58,0,137,2026091523,2026-09-15 23:29:26
4050393600,20260915232500,0,27,0,4,2026091523,2026-09-15 23:29:26
4060391100,20260915232500,0,53,0,6,2026091523,2026-09-15 23:29:26
4060488700,20260915232500,0,36,0,25,2026091523,2026-09-15 23:29:26
4060513800,20260915232500,6,76,0,16,2026091523,2026-09-15 23:29:26
4050027802,20260915232500,0,33,0,9,2026091523,2026-09-15 23:29:26
4050027801,20260915232500,0,33,0,12,2026091523,2026-09-15 23:29:26
4050571900,20260915232500,0,44,0,24,2026091523,2026-09-15 23:29:26
4060518000,20260915232500,0,51,0,11,2026091523,2026-09-15 23:29:26
4050548300,20260915232500,0,57,0,34,2026091523,2026-09-15 23:29:26
4050364700,20260915232500,0,42,0,39,2026091523,2026-09-15 23:29:26
4050473100,20260915232500,0,34,0,32,2026091523,2026-09-15 23:29:26
4050467700,20260915232500,0,63,0,90,2026091523,2026-09-15 23:29:26
4060465200,20260915232500,0,53,0,22,2026091523,2026-09-15 23:29:26
4060459800,20260915232500,0,48,0,66,2026091523,2026-09-15 23:29:26
4050495500,20260915232500,0,26,0,31,2026091523,2026-09-15 23:29:26
4060390000,20260915232500,0,43,0,37,2026091523,2026-09-15 23:29:26
4050623601,20260915232500,0,38,0,5,2026091523,2026-09-15 23:29:26
4060384600,20260915232500,0,72,0,33,2026091523,2026-09-15 23:29:26
4050520600,20260915232500,0,69,0,83,2026091523,2026-09-15 23:29:26
4060512700,20260915232500,0,39,0,45,2026091523,2026-09-15 23:29:26
4050570800,20260915232500,0,54,0,22,2026091523,2026-09-15 23:29:26
4060018802,20260915232500,0,57,0,29,2026091523,2026-09-15 23:29:26
4060018801,20260915232500,0,58,0,35,2026091523,2026-09-15 23:29:26
4050179904,20260915232500,0,42,0,10,2026091523,2026-09-15 23:29:26
4050179903,20260915232500,0,42,0,6,2026091523,2026-09-15 23:29:26
4050179901,20260915232500,0,42,0,13,2026091523,2026-09-15 23:29:26
4050416400,20260915232500,0,59,0,60,2026091523,2026-09-15 23:29:26
4050519400,20260915232500,0,45,0,32,2026091523,2026-09-15 23:29:26
