related_place,category_datalab,search_radius_m,LINK_ID,ROAD_NAME,MAX_SPD,LENGTH,distance_m
천제연폭포,자연관광,500,4060189400,중문로29번길,50,153.412930223915,486.9
천제연폭포,자연관광,500,4060216500,중문로81번길,50,98.347125770337,497.6
천제연폭포,자연관광,500,4060051701,천제연로,50,214.125359367574,259.9
천제연폭포,자연관광,500,4060238100,중문로5번길,50,133.460802045798,290.9
천제연폭포,자연관광,500,4060051601,천제연로,30,498.672414672472,137.2
천제연폭포,자연관광,500,4060212000,천제연로188번길,50,31.015116090607,469.1
천제연폭포,자연관광,500,4060275500,천제연로178번길,50,53.94225407605,446.8
천제연폭포,자연관광,500,4060212200,중문로81번길,50,41.276237935314,251.9
천제연폭포,자연관광,500,4060216900,중문로15번길,50,91.720869573843,432.6
산방산,자연관광,500,4060303200,산방로,50,57.147081000628,416.6
산방산,자연관광,500,4060296100,사계남로,50,177.024493831774,478.8
산방산,자연관광,500,4060303800,산방로,50,270.488295492002,152.9
산방산,자연관광,500,4060303500,사계로114번길,30,331.022858273952,462.9
산방산,자연관광,500,4060303100,산방로,50,57.147081000637,413.4
산방산,자연관광,500,4060302500,사계남로216번길,50,257.883798233062,319.6
산방산,자연관광,500,4060303700,산방로,50,259.35082366465,157.9
산방산,자연관광,500,4060302400,사계남로216번길,50,28.016499334909,377.0
산방산,자연관광,500,4060304500,사계북로,50,438.287631554431,122.8
산방산,자연관광,500,4060304600,사계북로,50,341.037226658939,199.4
산방산,자연관광,500,4060302300,산방로,50,260.544101145268,483.5
산방산,자연관광,500,4060200100,산방로,50,397.004528320502,48.3
산방산,자연관광,500,4060303600,사계로114번길,50,326.686870285574,468.7
